epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
591,1802.64,0.61687,0.12979,0.00977,0.50205,0.89901,0.69625,0.35647,0.35192,0.25195,0.67512,0.33059,0.28139,0.27838,0.98352,0.9227,0.54025,1.54182,1.0604,1.06784e-05,1.06784e-05,1.06784e-05
592,1805.51,0.50441,0.11528,0.01881,0.47844,0.87629,0.75996,0.29892,0.34728,0.24985,0.65702,0.28559,0.27349,0.27065,1.00026,0.92338,0.55775,1.6048,1.06808,1.05495e-05,1.05495e-05,1.05495e-05
593,1808.35,0.5576,0.13014,0.02371,0.49068,0.85393,0.7541,0.3184,0.34815,0.24932,0.70756,0.27281,0.28023,0.27656,1.01354,0.92356,0.55355,1.63529,1.06871,1.04342e-05,1.04342e-05,1.04342e-05
594,1811.17,0.55317,0.12161,0.01119,0.45911,0.88353,0.73132,0.31796,0.33408,0.24288,0.68097,0.27383,0.27152,0.26819,1.02061,0.92429,0.56339,1.67872,1.07317,1.03324e-05,1.03324e-05,1.03324e-05
595,1814.04,0.54551,0.16583,0.01294,0.45734,0.84423,0.70752,0.33147,0.32634,0.23986,0.72514,0.24882,0.2679,0.26467,1.02865,0.92451,0.56584,1.70245,1.07522,1.02443e-05,1.02443e-05,1.02443e-05
596,1816.92,0.58741,0.15212,0.0074,0.56609,0.88545,0.70544,0.33147,0.32926,0.2384,0.72798,0.24669,0.27695,0.27362,1.03073,0.92486,0.56979,1.71209,1.0751,1.01696e-05,1.01696e-05,1.01696e-05
597,1819.71,0.52767,0.08502,0.01528,0.47809,0.88798,0.69742,0.33147,0.32666,0.23703,0.7366,0.24239,0.27703,0.27359,1.03562,0.92495,0.57038,1.70996,1.07747,1.01086e-05,1.01086e-05,1.01086e-05
598,1822.61,0.56267,0.18027,0.01546,0.50054,0.85842,0.69266,0.33147,0.33088,0.24182,0.66742,0.28526,0.27807,0.27461,1.04127,0.92468,0.56823,1.68097,1.07713,1.00611e-05,1.00611e-05,1.00611e-05
599,1825.47,0.53096,0.14531,0.0898,0.44827,0.85899,0.70821,0.33147,0.33176,0.24274,0.72936,0.24184,0.27828,0.27483,1.04258,0.92474,0.56842,1.70215,1.07948,1.00271e-05,1.00271e-05,1.00271e-05
600,1828.38,0.50436,0.11624,0.01833,0.44432,0.84774,0.69577,0.33147,0.32979,0.24129,0.72581,0.24225,0.27744,0.27399,1.05444,0.92485,0.57158,1.70201,1.08171,1.00068e-05,1.00068e-05,1.00068e-05
